,X,Y,OBJECTID_1,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY
201531,13.321431872643855,52.52576497885001,197532,197532,11,0,1,1,2018,1,18,2,3,6,4,2,0,1,1,0,0,0,1,793108.3652,5828297.6064
201532,13.396013646606699,52.5506978372936,197533,197533,11,0,1,1,2018,1,17,2,2,1,5,2,1,1,0,0,0,0,1,797995.33,5831374.685
201533,13.384621100782395,52.514442853741166,197534,197534,11,0,1,1,2018,1,9,4,3,5,3,0,0,1,0,0,0,0,1,797468.6883,5827297.9655
201534,13.511326052444373,52.505550047566096,197535,197535,11,0,11,11,2018,1,22,2,3,5,3,1,0,1,0,0,0,0,1,806122.1314,5826839.9141
201535,13.314836583761663,52.51487936081607,197536,197536,11,0,4,4,2018,1,18,4,3,2,6,2,0,1,0,0,0,0,0,792733.6955,5827060.8687
201536,13.404302788907149,52.5151253549501,197537,197537,11,0,1,1,2018,1,10,2,3,3,7,0,1,1,0,0,0,0,1,798798.6465,5827455.2074
201537,13.253190952335407,52.426117936224756,197538,197538,11,0,6,6,2018,1,8,4,3,2,6,0,0,1,0,0,0,0,1,789135.3306,5816946.324
201538,13.297248430186329,52.5115929872204,197539,197539,11,0,4,4,2018,1,17,2,3,0,6,2,1,0,0,1,0,0,1,791562.8169,5826624.324
201539,13.313363757225813,52.523197074809275,197540,197540,11,0,4,4,2018,1,18,4,3,5,2,2,1,1,0,0,0,0,0,792578.4865,5827979.4101
201540,13.582040279970085,52.44282517963315,197541,197541,11,0,9,9,2018,1,7,4,2,6,2,1,0,1,1,0,0,0,1,811360.9905,5820171.2669
201541,13.439543074970667,52.56806492340806,197542,197542,11,0,3,3,2018,1,17,2,3,6,2,2,0,1,1,0,0,0,1,800825.5567,5833485.8592
201542,13.433303816283344,52.47664741049272,197543,197543,11,0,8,8,2018,1,7,4,3,1,5,1,1,1,0,0,0,0,1,801028.1689,5823299.1262
201543,13.326403369513415,52.604482991163216,197544,197544,11,0,12,12,2018,1,17,2,3,6,2,1,0,1,1,0,0,0,1,792919.7879,5837067.3849
201544,13.452617770063377,52.534082424863264,197545,197545,11,0,3,3,2018,1,16,2,3,2,6,2,0,1,0,0,0,0,0,801944.5345,5829763.5284
201545,13.288271994048534,52.513060793732635,197546,197546,11,0,4,4,2018,1,7,4,3,6,2,1,0,1,1,0,0,0,1,790944.3659999999,5826751.2155
201546,13.183203845455198,52.53982346211578,197547,197547,11,0,5,5,2018,1,17,2,3,5,2,2,1,0,0,0,0,1,1,783646.5128,5829307.3036
201547,13.328154148272938,52.53491777715449,197548,197548,11,0,1,1,2018,1,7,4,3,0,6,1,0,1,0,1,0,0,1,793502.9783,5829342.2942
201548,13.372439365218046,52.556670698013384,197549,197549,11,0,1,1,2018,1,17,2,2,2,6,2,0,1,0,0,0,1,0,796357.7981,5831941.342
201549,13.504126403090199,52.534624987860745,197550,197550,11,0,11,11,2018,1,5,4,3,0,1,2,0,1,0,1,0,0,1,805431.8419,5830040.8558
201550,13.290942047584352,52.53744292584754,197551,197551,11,0,4,4,2018,1,16,2,3,0,1,2,1,0,0,0,0,0,1,790964.0531,5829472.106000001
201551,13.549446729872555,52.54509676696336,197552,197552,11,0,10,10,2018,1,15,2,3,5,3,0,1,1,0,0,0,0,0,808429.8958,5831397.726
201552,13.35958404680254,52.50422102926754,197553,197553,11,0,1,1,2018,1,13,4,3,5,3,0,1,1,0,0,0,0,1,795839.6645,5826058.821
201553,13.34327213154798,52.5318069231186,197554,197554,11,0,1,1,2018,1,14,2,3,5,2,0,0,1,0,0,0,0,0,794548.4990000001,5829058.187000001
201554,13.401211031142662,52.59527732082419,197555,197555,11,0,3,3,2018,1,6,3,2,0,5,2,0,1,0,0,0,0,0,798044.613,5836351.0985
201555,13.530261499282837,52.53798462282303,197556,197556,11,0,10,10,2018,1,14,2,2,3,6,0,0,1,0,0,1,0,0,807179.6588,5830525.3268
201556,13.37940891021391,52.529427775835636,197557,197557,11,0,1,1,2018,1,14,2,3,5,2,0,1,0,0,0,0,1,0,797014.0274,5828942.0214
201557,13.342013124710991,52.4906151300784,197558,197558,11,0,7,7,2018,1,23,3,3,5,2,2,1,1,0,0,0,0,1,794738.997,5824474.5937
201558,13.491826265978146,52.51181442775538,197559,197559,11,0,11,11,2018,1,14,2,3,3,2,0,0,1,0,0,1,0,0,804756.2552,5827453.5515
201559,13.340602045672796,52.488481553575674,197560,197560,11,0,7,7,2018,1,7,3,3,6,4,0,0,1,1,0,0,0,0,794657.538,5824231.6825
201560,13.460558860107017,52.43200779930791,197561,197561,11,0,8,8,2018,1,9,3,3,2,6,0,0,1,0,0,0,1,1,803184.7346,5818451.7675
201561,13.457745682488545,52.52878188616937,197562,197562,11,0,3,3,2018,1,9,2,3,5,2,0,0,1,0,0,0,0,1,802328.5426,5829195.8926
201562,13.306409675829256,52.51878923865137,197563,197563,11,0,4,4,2018,1,12,3,3,5,2,0,1,1,0,0,0,0,0,792136.2959,5827461.2766
201563,13.326265855409734,52.53797680129103,197564,197564,11,0,4,4,2018,1,10,3,3,5,2,0,0,1,0,0,0,0,0,793354.575,5829674.619
201564,13.152755518070245,52.54996428785001,197565,197565,11,0,5,5,2018,1,7,2,3,2,6,0,0,1,0,0,0,0,1,781517.9087,5830315.155
201565,13.418846604086886,52.51038045833246,197566,197566,11,0,1,1,2018,1,9,2,2,6,4,0,0,1,1,0,0,0,1,799817.1641,5826988.2014
201566,13.438969391067298,52.48040595190892,197567,197567,11,0,8,8,2018,1,9,3,3,5,3,0,0,1,0,0,0,0,0,801386.9501,5823740.5296
201567,13.31542830763258,52.57793504628884,197568,197568,11,0,12,12,2018,1,9,2,3,5,2,0,0,1,0,0,0,1,1,792353.9654,5834071.9654
201568,13.431392625363559,52.497600761021424,197569,197569,11,0,2,2,2018,1,7,3,3,1,5,0,1,0,0,0,1,0,1,800755.3018,5825620.0314
201569,13.535617682604835,52.43054472998241,197570,197570,11,0,9,9,2018,1,7,3,3,5,3,1,0,1,0,0,0,0,1,808293.9937,5818607.1109
201570,13.397906875712387,52.43843263021896,197571,197571,11,0,7,7,2018,1,10,3,3,1,5,0,0,1,0,0,0,1,0,798884.9068,5818904.5443
201571,13.540938922360606,52.43577114725615,197572,197572,11,0,9,9,2018,1,8,2,3,3,6,0,0,1,0,0,1,0,0,808618.9256,5819210.7242
201572,13.346997818730376,52.5402405436485,197573,197573,11,0,1,1,2018,1,6,3,3,6,4,2,0,1,1,0,0,0,0,794744.4793,5830010.8102
201573,13.359300171986234,52.574250675867965,197574,197574,11,0,12,12,2018,1,6,3,2,6,2,2,0,1,1,0,0,0,1,795349.4134,5833841.39
201574,13.318860402922267,52.49814462180371,197575,197575,11,0,4,4,2018,1,8,2,3,5,3,0,1,1,0,0,0,0,1,793118.0079999999,5825217.1395
201575,13.500319552223552,52.567119689385,197576,197576,11,0,11,11,2018,1,10,3,3,2,6,0,0,1,0,0,0,1,1,804948.1604,5833636.3103
201576,13.55902933838432,52.446936676786144,197577,197577,11,0,9,9,2018,1,5,3,3,3,6,2,0,1,0,0,0,1,1,809769.3076,5820529.182
201577,13.197379512166894,52.531700780013274,197578,197578,11,0,5,5,2018,1,7,2,2,3,6,0,0,1,0,1,0,0,1,784659.8551,5828460.2985
201578,13.507492491071096,52.56424318743396,197579,197579,11,0,11,11,2018,1,17,3,3,5,2,2,1,1,0,0,0,0,1,805453.9593,5833346.9914
201579,13.552277889966394,52.42811636887745,197580,197580,11,0,9,9,2018,1,7,2,3,2,6,0,0,1,0,0,0,1,0,809442.8369,5818408.5165
201580,13.36407342504564,52.52793349432591,197581,197581,11,0,1,1,2018,1,7,2,3,5,3,1,1,1,0,0,0,0,1,795984.5511,5828712.859
201581,13.443583531828613,52.51498331250805,197582,197582,11,0,2,2,2018,1,18,3,3,1,5,2,1,0,0,0,0,1,1,801463.1366,5827602.9373
201582,13.443494420749072,52.46436818059311,197583,197583,11,0,8,8,2018,1,7,2,3,2,7,0,0,1,0,0,0,0,0,801803.875,5821976.9231
201583,13.357068171118922,52.44868662493554,197584,197584,11,0,6,6,2018,1,18,3,2,6,4,2,0,1,1,0,0,0,0,796042.0234,5819875.9257
201584,13.27481428606474,52.46044846260417,197585,197585,11,0,6,6,2018,1,7,2,3,5,2,1,1,1,0,0,0,0,1,790378.4838,5820849.0389
201585,13.392860012885413,52.41260122836238,197586,197586,11,0,7,7,2018,1,17,3,3,6,2,2,0,1,1,0,0,0,0,798716.8982,5816012.5755
201586,13.381451592931725,52.44055222771821,197587,197587,11,0,7,7,2018,1,7,2,3,5,2,2,1,1,0,0,0,0,0,797752.8477,5819072.1154
201587,13.456981546761774,52.53123070586227,197588,197588,11,0,3,3,2018,1,16,3,3,5,3,1,1,1,0,0,0,0,1,802259.9076,5829464.8626
201588,13.314446530773733,52.56740499987932,197589,197589,11,0,12,12,2018,1,7,2,3,6,4,2,0,1,1,0,0,0,1,792357.6096,5832897.5553
201589,13.422380844112565,52.499045630926744,197590,197590,11,0,2,2,2018,1,6,2,3,6,4,1,0,1,1,0,0,0,0,800134.1415,5825743.0781
201590,13.62138871813475,52.53185846994236,197591,197591,11,0,10,10,2018,1,16,3,3,6,4,1,0,1,1,0,0,0,1,813398.8634,5830236.7898
201591,13.174585073547751,52.540146500954464,197592,197592,11,0,5,5,2018,1,6,2,2,6,4,2,0,1,1,0,0,0,1,783060.2977,5829309.3329
201592,13.28515892016065,52.49511401897074,197593,197593,11,0,4,4,2018,1,12,1,3,0,1,0,0,0,0,1,0,0,1,790851.8478,5824743.8451
201593,13.383733335312956,52.55148840688033,197594,197594,11,0,1,1,2018,1,16,3,3,0,7,0,0,1,0,0,0,0,1,797157.9544,5831411.8468
201594,13.412491089028759,52.444626858144034,197595,197595,11,0,7,7,2018,1,10,1,3,6,4,0,0,1,1,0,0,0,0,799833.4417,5819653.5063
201595,13.486757053965249,52.502069708638466,197596,197596,11,0,11,11,2018,1,15,3,2,5,3,0,1,1,0,0,0,0,1,804479.9398,5826349.0705
201596,13.478171428993466,52.51496998078414,197597,197597,11,0,11,11,2018,1,17,1,3,2,7,2,1,1,0,0,0,0,0,803808.5135,5827746.6427
201597,13.372799509696915,52.483959236703846,197598,197598,11,0,7,7,2018,1,15,3,3,1,5,0,1,1,0,0,0,0,1,796872.6231,5823861.0573
201598,13.436105075054623,52.49798075354389,197599,197599,11,0,2,2,2018,1,15,1,3,6,4,0,0,0,1,0,0,1,0,801072.3669,5825681.9297
201599,13.35243189227574,52.52410991669331,197600,197600,11,0,1,1,2018,1,15,3,3,6,2,0,0,1,1,0,0,0,1,795221.0549,5828240.137
201600,13.411939102134454,52.531282229317725,197601,197601,11,0,3,3,2018,1,14,1,3,5,2,0,1,1,0,0,0,0,1,799206.4887,5829282.669
201601,13.426008281654015,52.50605477564248,197602,197602,11,0,1,1,2018,1,8,3,3,5,2,0,1,1,0,0,0,0,0,800332.3572,5826537.2215
201602,13.18332010991087,52.540542201088044,197603,197603,11,0,5,5,2018,1,13,1,2,6,4,0,0,1,1,0,0,0,1,783649.7541,5829387.6531
201603,13.421207213160152,52.50983979916187,197604,197604,11,0,1,1,2018,1,12,3,3,0,2,0,1,0,0,0,0,1,0,799980.9345,5826937.9275
201604,13.492978882641092,52.45803055839338,197605,197605,11,0,9,9,2018,1,22,1,3,8,1,2,0,1,0,0,0,0,1,805206.9958,5821480.6988
201605,13.537197381710069,52.41367949162152,197606,197606,11,0,9,9,2018,1,20,3,3,1,5,2,0,1,0,0,0,0,1,808519.1956,5816739.4361
201606,13.373064311483116,52.538192458148615,197607,197607,11,0,1,1,2018,1,8,1,3,2,6,0,0,1,0,0,0,0,1,796524.8204,5829890.0809
201607,13.275546611548958,52.48698589569914,197608,197608,11,0,4,4,2018,1,9,3,1,1,5,0,1,0,0,0,1,0,1,790253.3142,5823801.6691
201608,13.432968830022313,52.464563265697144,197609,197609,11,0,8,8,2018,1,19,1,3,3,6,2,0,1,0,0,0,0,1,801088.0092,5821954.6274
201609,13.429165538280834,52.5419110597613,197610,197610,11,0,3,3,2018,1,11,2,3,0,5,0,0,1,0,0,0,1,0,800301.5038,5830535.6688
201610,13.226906895705712,52.549358850407344,197611,197611,11,0,5,5,2018,1,19,1,3,6,4,2,0,0,1,0,0,1,1,786546.2636,5830540.0666
201611,13.325952615565116,52.49443343298224,197612,197612,11,0,4,4,2018,1,18,1,3,6,4,2,1,0,1,0,0,0,1,793623.8687,5824833.4894
201612,13.324795960076651,52.602123591556044,197613,197613,11,0,12,12,2018,1,19,2,3,5,2,2,0,1,0,0,0,0,1,792826.7686,5836798.5987
201613,13.333771247269194,52.507158200556795,197614,197614,11,0,4,4,2018,1,18,1,3,3,6,2,1,1,0,0,0,0,0,794069.2592,5826279.7043
201614,13.387554270864928,52.56029381724633,197615,197615,11,0,1,1,2018,1,19,2,3,0,7,2,0,0,0,1,0,0,1,797357.2094,5832406.3142
201615,13.389988882253025,52.511228007741934,197616,197616,11,0,1,1,2018,1,15,7,3,6,4,0,0,0,1,0,0,1,0,797854.4397,5826962.8023
201616,13.408710619885369,52.5540231127867,197617,197617,11,0,3,3,2018,1,18,2,2,2,2,2,1,1,0,0,0,0,1,798832.9612,5831796.859
201617,13.46452833837943,52.47011228942864,197618,197618,11,0,8,8,2018,1,16,2,3,3,6,0,0,1,0,0,0,1,0,803192.2312,5822703.5472
201618,13.401909185611787,52.414653638505676,197619,197619,11,0,8,8,2018,1,14,7,3,2,6,0,0,1,0,0,0,0,0,799318.0207,5816278.1726
201619,13.3776515243455,52.4249750204695,197620,197620,11,0,7,7,2018,1,13,2,3,1,5,0,1,1,0,0,0,0,0,797599.7925,5817325.0761
201620,13.565480910295772,52.39878147641645,197621,197621,11,0,9,9,2018,1,14,7,3,5,3,0,0,1,0,0,0,0,0,810546.1314,5815204.9229
201621,13.27665858034364,52.5125989382111,197622,197622,11,0,4,4,2018,1,13,7,3,5,2,0,1,1,0,0,0,0,0,790159.8636,5826653.0839
201622,13.441898036335752,52.46828568017548,197623,197623,11,0,8,8,2018,1,13,2,3,5,2,0,0,1,0,0,0,0,0,801668.6822,5822405.6581
201623,13.391839419823151,52.509567451522855,197624,197624,11,0,1,1,2018,1,11,7,3,5,3,0,0,1,0,0,0,0,0,797991.1796,5826785.8814
201624,13.376527978961755,52.49154803879609,197625,197625,11,0,2,2,2018,2,9,6,3,2,6,0,0,1,0,0,0,0,0,797074.4175,5824719.8898
201625,13.329107733303212,52.47153022956569,197626,197626,11,0,7,7,2018,1,11,2,3,0,6,0,0,1,0,1,0,0,1,793990.771,5822300.652000001
201626,13.54012810927336,52.52566472541794,197627,197627,11,0,10,10,2018,1,7,7,3,5,2,2,1,1,0,0,0,0,1,807934.6073,5829198.1688
201627,13.37926346308793,52.48501237323363,197628,197628,11,0,2,2,2018,2,6,6,3,9,1,1,0,0,0,1,0,0,0,797304.1340000001,5824004.735
201628,13.395627632444253,52.45426087997868,197629,197629,11,0,7,7,2018,1,10,2,3,5,3,0,0,1,0,0,0,0,1,798622.8753,5820654.3701
201629,13.416719296476028,52.511502398011544,197630,197630,11,0,1,1,2018,1,2,7,3,6,4,2,0,1,1,0,0,0,0,799665.2589,5827104.0577
201630,13.623538857326832,52.51398744504971,197631,197631,11,0,10,10,2018,2,6,6,3,0,1,1,1,0,0,0,0,0,2,813672.0635,5828259.9835
201631,13.2833325203222,52.506394718925456,197632,197632,11,0,4,4,2018,2,13,5,3,0,6,0,1,0,0,0,0,1,0,790653.4357,5825990.3506
201632,13.388854063012472,52.48981211431745,197633,197633,11,0,2,2,2018,1,10,2,3,6,4,0,1,0,1,0,0,0,0,797922.4228,5824577.7885
201633,13.396656050730993,52.492128384879635,197634,197634,11,0,2,2,2018,2,9,5,3,5,7,0,1,1,0,0,0,0,0,798436.0626,5824867.4918
201634,13.440647521273124,52.51714319845175,197635,197635,11,0,2,2,2018,1,15,7,3,2,2,0,0,1,0,0,0,0,0,801249.2608,5827830.7271
201635,13.299667315667064,52.44026244402453,197636,197636,11,0,6,6,2018,2,10,5,2,6,7,0,1,0,1,0,0,0,0,792199.6206,5818705.6542
201636,13.385559188975707,52.46858781757717,197637,197637,11,0,7,7,2018,1,10,2,3,5,2,0,0,1,0,0,0,0,0,797842.3687,5822205.1534
201637,13.442365867257607,52.514367259308365,197638,197638,11,0,2,2,2018,1,9,2,3,2,7,0,1,0,0,0,0,1,0,801384.7916,5827529.3749
201638,13.345185212523123,52.5542261542352,197639,197639,11,0,1,1,2018,1,9,7,3,5,3,0,0,1,0,0,0,0,0,794527.8709999999,5831557.8964
201639,13.452040518950035,52.56384260399276,197640,197640,11,0,3,3,2018,2,10,5,2,5,3,0,1,0,0,0,0,0,0,801700.9573,5833068.8222
201640,13.3596618444994,52.50986038709657,197641,197641,11,0,1,1,2018,1,8,2,3,2,6,0,0,1,0,0,0,1,1,795807.0259,5826685.9483
201641,13.459387286296625,52.560065453352216,197642,197642,11,0,3,3,2018,1,16,7,3,8,1,0,0,1,0,0,0,0,0,802224.5582,5832679.7984
201642,13.441233612707205,52.4770195968482,197643,197643,11,0,8,8,2018,1,23,7,3,5,7,2,1,1,0,0,0,0,0,801563.787,5823373.6147
201643,13.309906096781466,52.50037537168868,197644,197644,11,0,4,4,2018,2,19,5,3,2,6,2,0,1,0,0,0,0,0,792495.7586,5825428.7335
201644,13.444776137894747,52.58030735796528,197645,197645,11,0,3,3,2018,1,8,2,2,9,1,0,0,1,0,0,0,0,1,801095.9686,5834868.4204
201645,13.361457099746952,52.545783528291174,197646,197646,11,0,1,1,2018,2,19,5,3,6,7,2,0,1,1,0,0,0,0,795687.0841,5830686.1338
201646,13.33896415280516,52.464317234882344,197647,197647,11,0,6,6,2018,1,7,2,3,0,1,1,0,0,0,1,0,0,1,794708.0312,5821539.1433
201647,13.33108294356004,52.503688918674,197648,197648,11,0,4,4,2018,2,19,5,3,2,6,2,1,1,0,0,0,0,0,793910.1053,5825883.1343
201648,13.43666077917759,52.52964251395247,197649,197649,11,0,3,3,2018,1,7,2,2,0,3,0,1,0,0,0,0,0,0,800893.4012,5829203.3248
201649,13.379354371696394,52.524245451825244,197650,197650,11,0,1,1,2018,2,12,5,3,6,4,0,0,0,1,0,0,1,0,797045.34,5828365.7905
201650,13.552253341704645,52.439363272170105,197651,197651,11,0,9,9,2018,1,22,7,3,5,3,2,0,1,0,0,0,0,0,809362.2816,5819658.4003
201651,13.43638593242988,52.509790600432176,197652,197652,11,0,2,2,2018,2,19,5,3,5,7,2,1,1,0,0,0,0,0,801010.6196,5826995.7176
201652,13.26286845797548,52.43928626557924,197653,197653,11,0,6,6,2018,1,7,2,3,5,3,0,0,1,0,0,0,0,0,789706.4252,5818448.8122
201653,13.386028653933087,52.55875583420685,197654,197654,11,0,1,1,2018,1,20,7,3,6,4,2,0,0,1,0,0,1,1,797264.2772,5832229.0754
201654,13.415328188783235,52.52689386283859,197655,197655,11,0,1,1,2018,2,18,5,3,5,2,2,1,1,0,0,0,0,0,799466.1002,5828808.9888
201655,13.143348492467293,52.454667796449144,197656,197656,11,0,5,5,2018,1,7,2,3,5,2,0,1,1,0,0,0,0,0,781489.3023,5819685.589
201656,13.38625975003149,52.591228798814505,197657,197657,11,0,3,3,2018,1,7,2,2,6,4,0,0,1,1,0,0,0,0,797060.0695,5835839.3453
201657,13.51815801506458,52.4219940222408,197658,197658,11,0,8,8,2018,1,19,7,2,6,4,2,0,1,1,0,0,0,1,807167.3836,5817582.3325
201658,13.371222127346833,52.558733131636494,197659,197659,11,0,1,1,2018,1,17,7,3,5,2,1,0,1,0,0,0,0,0,796261.4246,5832165.5737
201659,13.407705844358635,52.50409653367052,197660,197660,11,0,2,2,2018,2,17,5,2,6,4,2,0,1,1,0,0,0,0,799104.3717,5826243.4956
201660,13.414694827998927,52.504615961174174,197661,197661,11,0,1,1,2018,1,18,1,3,6,7,2,0,1,1,0,0,0,0,799574.8599,5826330.2409
201661,13.533254553757176,52.49122464848545,197662,197662,11,0,11,11,2018,1,11,6,3,4,6,0,1,0,0,0,0,1,0,807709.4612,5825341.0877
201662,13.411326899370007,52.50437813106717,197663,197663,11,0,2,2,2018,2,17,5,3,2,6,2,0,1,0,0,0,0,0,799348.0525,5826289.8202
201663,13.419665740963536,52.49900173243041,197664,197664,11,0,2,2,2018,1,3,1,2,6,4,2,0,1,1,0,0,0,1,799950.2695,5825726.9023
201664,13.372403162213788,52.53862398286642,197665,197665,11,0,1,1,2018,2,11,5,3,6,4,0,0,1,1,0,0,0,0,796477.1015,5829935.3246
201665,13.486711066510903,52.55648447257986,197666,197666,11,0,3,3,2018,1,4,1,2,5,7,2,0,1,0,0,0,1,1,804100.1718,5832396.7528
201666,13.362123892232876,52.49991872951089,197667,197667,11,0,1,1,2018,2,20,7,3,6,2,2,0,1,1,0,0,0,0,796040.8711,5825591.0487
201667,13.455702054743044,52.43031345598335,197668,197668,11,0,8,8,2018,2,17,4,3,2,6,2,0,1,0,0,0,0,0,802866.4197,5818243.0602
201668,13.388669956888235,52.561438253248504,197669,197669,11,0,1,1,2018,2,19,7,3,4,1,2,0,1,0,1,0,0,0,797425.0326,5832538.1208
201669,13.397721376301154,52.39598338359409,197670,197670,11,0,7,7,2018,2,18,3,2,6,2,2,0,1,1,0,0,0,0,799159.8558,5814185.6838
201670,13.386617786164406,52.44215490486122,197671,197671,11,0,7,7,2018,2,20,7,3,2,2,2,0,1,0,0,0,0,0,798092.9205,5819271.5748
201671,13.369912925346696,52.467116587616175,197672,197672,11,0,7,7,2018,2,18,7,3,2,6,2,0,1,0,0,0,0,0,796790.2067,5821977.1507
201672,13.505852171853864,52.53472762293625,197673,197673,11,0,11,11,2018,2,16,7,3,6,4,1,0,1,1,0,0,0,0,805548.0925,5830059.5776
201673,13.407698290425403,52.57392132911743,197674,197674,11,0,3,3,2018,2,7,4,3,5,2,0,1,1,0,0,0,0,1,798629.0151,5834004.297
201674,13.412629079239533,52.506059956970994,197675,197675,11,0,1,1,2018,2,15,7,3,2,2,0,0,1,0,1,0,0,0,799424.9268,5826482.1563
201675,13.499387722592822,52.51815265531846,197676,197676,11,0,11,11,2018,2,9,3,3,5,3,0,0,1,0,0,0,0,1,805225.0141,5828189.9927
201676,13.355988377282774,52.59774975698164,197677,197677,11,0,12,12,2018,2,14,7,3,6,7,0,0,1,1,0,0,0,1,794967.1213,5836439.7324
201677,13.207794621791791,52.53869176934239,197678,197678,11,0,5,5,2018,2,12,7,3,2,6,0,0,1,0,0,0,0,0,785320.4823,5829278.556
201678,13.307423051826534,52.443289741009394,197679,197679,11,0,6,6,2018,2,1,7,3,4,6,2,1,0,0,0,0,1,2,792706.343,5819073.566000001
201679,13.315781607847295,52.49652101116879,197680,197680,11,0,4,4,2018,2,12,3,3,5,2,0,1,1,0,0,0,0,1,792919.9595,5825024.1657
201680,13.434515890638306,52.462445000277775,197681,197681,11,0,8,8,2018,2,19,7,1,6,4,2,0,1,1,0,0,0,0,801207.51,5821725.649
201681,13.345502316920127,52.52631296729228,197682,197682,11,0,1,1,2018,2,11,6,3,5,7,0,1,1,0,0,0,0,0,794736.4966,5828456.6512
201682,13.404367867357905,52.522219036680575,197683,197683,11,0,1,1,2018,2,10,2,3,6,7,0,1,0,1,0,0,0,0,798754.8684,5828243.92
201683,13.32844390346108,52.56243108454197,197684,197684,11,0,12,12,2018,2,19,6,3,3,6,2,0,1,0,0,0,0,0,793338.8614,5832401.5888
201684,13.405242702477127,52.49662682801553,197685,197685,11,0,2,2,2018,2,6,2,3,5,3,1,1,0,0,0,0,0,1,798988.053,5825403.046
201685,13.572288145889475,52.54641378786845,197686,197686,11,0,10,10,2018,2,17,6,3,2,2,2,0,1,0,0,0,0,0,809968.2804,5831642.1072
201686,13.536370499559007,52.43286444876932,197687,197687,11,0,9,9,2018,2,14,6,3,5,2,0,0,1,0,0,0,0,0,808328.923,5818868.1435
201687,13.295685366981877,52.49393951947145,197688,197688,11,0,4,4,2018,2,10,4,3,2,6,0,0,1,0,0,0,0,0,791573.7543,5824655.7998
201688,13.279228726846835,52.50311758475422,197689,197689,11,0,4,4,2018,2,14,6,3,2,6,0,0,1,0,0,0,0,0,790396.725,5825609.5585
201689,13.443463719027607,52.50373936495305,197690,197690,11,0,2,2,2018,2,6,3,3,0,1,1,0,0,0,1,0,0,2,801532.0683,5826352.721
201690,13.480511715480066,52.425534221518056,197691,197691,11,0,8,8,2018,2,13,6,3,2,6,0,0,1,0,0,0,1,0,804584.9084,5817816.2729
201691,13.376760161123352,52.491560983810615,197692,197692,11,0,2,2,2018,2,13,6,3,5,2,0,0,1,0,0,0,0,0,797090.0825,5824722.285
201692,13.392353452896687,52.52437440763932,197693,197693,11,0,1,1,2018,2,13,6,3,6,4,0,0,1,1,0,0,0,0,797925.7258,5828433.7644
201693,13.269305396330953,52.5330455176225,197694,197694,11,0,5,5,2018,2,21,4,3,1,1,2,0,1,0,0,0,1,2,789526.5681,5828896.2074
201694,13.30072728188824,52.48807600699434,197695,197695,11,0,4,4,2018,2,12,6,3,2,2,0,0,1,0,0,0,0,0,791954.6922,5824024.4592
201695,13.476712328715134,52.55111185279005,197696,197696,11,0,3,3,2018,2,11,6,3,1,5,0,0,1,0,0,0,0,0,803459.9565,5831757.4641
201696,13.444602538466098,52.44580571585034,197697,197697,11,0,8,8,2018,2,1,3,3,0,5,2,0,1,0,0,0,1,1,802006.2498,5819918.4314
201697,13.413685865424616,52.52512891798271,197698,197698,11,0,1,1,2018,2,15,6,3,5,3,0,1,1,0,0,0,0,0,799366.7852,5828605.9994
201698,13.515913600378376,52.546345502541286,197699,197699,11,0,11,11,2018,2,7,6,3,5,2,1,1,1,0,0,0,0,0,806149.0497,5831393.5238
201699,13.437983895183168,52.478962142075346,197700,197700,11,0,8,8,2018,2,13,4,3,6,2,0,0,1,1,0,0,0,0,801329.9522,5823575.9393
201700,13.424010264070446,52.477220322734524,197701,197701,11,0,8,8,2018,2,7,6,3,5,3,1,0,1,0,0,0,0,0,800393.5403,5823324.0608
201701,13.292675959576108,52.49662094007193,197702,197702,11,0,4,4,2018,2,14,2,3,1,5,0,1,1,0,0,0,0,0,791351.8395,5824941.6816
201702,13.403684195527784,52.53249545959942,197703,197703,11,0,1,1,2018,2,22,6,2,0,1,2,1,0,0,0,0,0,0,798638.7075,5829383.2837
201703,13.432044186913865,52.50978816416798,197704,197704,11,0,2,2,2018,2,21,6,2,0,1,2,1,0,0,0,0,0,2,800716.2,5826977.3301
201704,13.257364409262786,52.51633104817917,197705,197705,11,0,4,4,2018,2,19,4,3,6,4,2,0,1,1,0,0,0,0,788826.9292,5826990.4548
201705,13.424371083184102,52.55223760870759,197706,197706,11,0,3,3,2018,2,19,6,2,6,4,2,0,1,1,0,0,0,0,799906.1045,5831663.464
201706,13.349500250227466,52.54209218307778,197707,197707,11,0,1,1,2018,2,14,3,3,5,2,0,0,1,0,0,0,0,0,794901.6436,5830226.855
201707,13.183684322859659,52.53415121395535,197708,197708,11,0,5,5,2018,2,4,6,3,1,1,2,0,1,0,0,0,0,0,783715.6853,5828678.6912
201708,13.53742568853952,52.418381245613205,197709,197709,11,0,9,9,2018,2,5,6,3,2,6,2,0,1,0,0,0,0,0,808501.8483,5817262.9704
201709,13.378351864415732,52.574917791066845,197710,197710,11,0,3,3,2018,2,16,2,3,2,6,1,0,1,0,0,0,0,1,796635.0292,5833993.8128
201710,13.584790354533114,52.4415535397181,197711,197711,11,0,9,9,2018,2,6,6,3,2,6,2,1,1,0,0,0,0,0,811556.7464,5820041.8072
